InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID
552770,23082,6,2011-05-11 11:57:00,3.75,13404.0
550129,47590A,3,2011-04-14 13:17:00,5.45,13001.0
548718,21790,72,2011-04-04 08:50:00,0.72,14156.0
573171,85071A,24,2011-10-28 10:00:00,0.39,14218.0
569147,22549,12,2011-09-30 15:33:00,1.45,12842.0
540163,85123A,32,2011-01-05 11:52:00,2.55,13089.0
577597,16156S,25,2011-11-21 08:19:00,0.42,16366.0
554494,23103,9,2011-05-24 14:00:00,1.65,16327.0
563036,23275,12,2011-08-11 14:55:00,1.25,14868.0
571892,82581,12,2011-10-19 14:12:00,0.55,13089.0
C570122,82486,-2,2011-10-07 12:58:00,7.95,15874.0
567062,85049E,12,2011-09-16 11:48:00,1.25,16108.0
576060,22804,3,2011-11-13 15:25:00,2.95,13681.0
552614,22927,2,2011-05-10 12:51:00,5.95,14849.0
576390,22776,1,2011-11-15 10:13:00,9.95,12569.0
556036,23052,2,2011-06-08 12:37:00,8.25,15159.0
553002,85132A,2,2011-05-12 15:26:00,1.95,13263.0
548558,21986,24,2011-04-01 10:05:00,0.29,13626.0
562607,23308,24,2011-08-08 11:45:00,0.55,12885.0
560445,23162,48,2011-07-19 09:08:00,3.29,14156.0
544315,21123,1,2011-02-17 14:42:00,1.25,12748.0
550781,22719,12,2011-04-20 13:43:00,1.25,13097.0
560841,23090,12,2011-07-21 12:25:00,0.72,14298.0
577317,22386,1,2011-11-18 13:33:00,2.08,16426.0
563697,85071C,6,2011-08-18 13:44:00,0.39,16813.0
570192,22739,10,2011-10-07 15:26:00,1.65,17509.0
545937,21929,30,2011-03-08 12:05:00,1.95,12758.0
570701,84970S,144,2011-10-12 09:35:00,0.72,16652.0
551811,22088,1,2011-05-04 11:37:00,2.95,15039.0
537136,21413,1,2010-12-05 12:42:00,1.25,12748.0
556478,84970L,12,2011-06-12 12:34:00,0.95,13069.0
570855,23311,6,2011-10-12 14:56:00,2.55,17314.0
549550,22436,2,2011-04-10 11:45:00,0.65,15038.0
562273,22222,3,2011-08-04 09:55:00,4.95,12502.0
574864,22114,2,2011-11-07 12:29:00,4.25,14387.0
544667,21232,72,2011-02-22 15:09:00,1.06,17511.0
580027,23694,12,2011-12-01 12:01:00,0.42,14178.0
581401,23374,10,2011-12-08 13:43:00,0.82,17644.0
572322,21259,4,2011-10-24 09:34:00,5.95,13138.0
577695,23266,6,2011-11-21 11:55:00,1.25,15645.0
552624,23209,3,2011-05-10 12:53:00,1.65,14505.0
578783,22233,6,2011-11-25 11:58:00,0.59,12748.0
570211,22681,1,2011-10-09 11:15:00,1.25,13558.0
548734,22698,6,2011-04-04 10:40:00,2.95,13059.0
570210,84032A,1,2011-10-09 10:48:00,2.95,13259.0
542236,22860,4,2011-01-26 14:19:00,1.65,17027.0
540798,47566,6,2011-01-11 12:11:00,4.65,17365.0
577472,16016,10,2011-11-20 11:28:00,0.85,14503.0
560552,22904,2,2011-07-19 12:54:00,2.95,15311.0
558111,82482,2,2011-06-26 16:06:00,2.55,17114.0
561330,15056BL,3,2011-07-26 14:03:00,5.95,16019.0
569403,22089,6,2011-10-04 09:02:00,2.95,13319.0
567296,23397,2,2011-09-19 12:19:00,9.95,12682.0
546096,22423,8,2011-03-09 11:59:00,12.75,15502.0
566293,21088,24,2011-09-11 15:35:00,0.19,14533.0
566450,22972,12,2011-09-12 16:12:00,1.65,15673.0
577526,22714,12,2011-11-20 13:39:00,0.42,16513.0
574709,22690,1,2011-11-06 14:14:00,8.25,17768.0
560228,17012D,10,2011-07-15 17:29:00,0.85,17750.0
558057,22383,10,2011-06-24 14:57:00,1.65,15665.0
577782,23130,6,2011-11-21 16:17:00,4.15,16549.0
570703,22196,12,2011-10-12 09:50:00,0.85,14911.0
560942,20726,3,2011-07-22 11:31:00,1.65,15005.0
547910,21430,1,2011-03-28 12:23:00,3.75,14159.0
544724,22456,3,2011-02-23 10:46:00,4.95,15605.0
C567963,23243,-1,2011-09-23 09:19:00,4.95,14141.0
571715,21429,4,2011-10-18 17:04:00,1.95,17576.0
C541863,21181,-1,2011-01-23 16:08:00,1.85,13798.0
537051,22307,6,2010-12-05 11:12:00,1.95,15708.0
571247,84945,12,2011-10-14 16:04:00,0.85,15826.0
555110,21917,20,2011-05-31 14:34:00,0.42,17841.0
546003,22396,1,2011-03-08 15:07:00,1.25,16712.0
571913,23518,6,2011-10-19 15:29:00,2.89,18210.0
545057,22224,6,2011-02-27 12:49:00,2.95,13630.0
575941,85123A,1,2011-11-13 11:39:00,2.95,16438.0
560716,22730,6,2011-07-20 13:26:00,3.75,17675.0
544314,21314,16,2011-02-17 14:42:00,2.1,13767.0
543391,22366,2,2011-02-08 10:12:00,7.95,14475.0
558079,22635,4,2011-06-26 11:01:00,9.95,17402.0
580632,16225,2,2011-12-05 12:16:00,0.39,16360.0
576077,48138,1,2011-11-13 16:22:00,8.25,16720.0
546107,22556,2,2011-03-09 12:33:00,1.65,17238.0
562807,20914,6,2011-08-09 14:57:00,2.95,16053.0
544368,22570,1,2011-02-18 11:27:00,3.75,14057.0
536381,21934,10,2010-12-01 09:41:00,1.65,15311.0
548711,47591D,1,2011-04-03 14:24:00,1.95,18116.0
572183,23566,12,2011-10-21 10:50:00,1.25,16153.0
541225,21985,48,2011-01-14 14:47:00,0.29,14099.0
571268,21833,12,2011-10-16 12:06:00,1.69,15351.0
559157,23203,10,2011-07-06 15:53:00,2.08,13999.0
577746,22403,12,2011-11-21 14:17:00,0.39,15274.0
560580,23245,52,2011-07-19 15:23:00,4.15,14088.0
550132,21034,1,2011-04-14 13:33:00,0.95,16933.0
562339,85032C,12,2011-08-04 11:59:00,0.65,13571.0
575767,22563,1,2011-11-11 11:11:00,1.25,17348.0
561884,22438,3,2011-07-31 13:07:00,1.95,15453.0
577296,84927F,1,2011-11-18 12:47:00,0.39,17286.0
579690,23090,12,2011-11-30 14:03:00,0.83,15060.0
570410,22779,1,2011-10-10 13:04:00,4.25,16776.0
572065,22804,1,2011-10-20 13:06:00,2.95,12556.0
570593,22579,24,2011-10-11 11:38:00,0.29,18180.0
578270,22086,16,2011-11-23 13:39:00,5.79,14096.0
551531,22390,6,2011-05-01 13:45:00,2.55,15376.0
550518,21257,2,2011-04-19 08:55:00,7.95,16628.0
C542539,22567,-12,2011-01-28 14:07:00,1.25,14229.0
540458,20675,8,2011-01-07 12:28:00,1.25,12501.0
547549,22384,10,2011-03-23 15:40:00,1.65,14794.0
550477,22413,3,2011-04-18 14:01:00,2.95,17338.0
539445,22309,6,2010-12-17 15:57:00,2.55,17865.0
543300,22568,3,2011-02-07 11:42:00,3.75,13334.0
542219,22960,6,2011-01-26 12:36:00,4.25,17735.0
569737,23173,2,2011-10-06 10:45:00,9.95,16295.0
577039,20914,6,2011-11-17 13:30:00,2.95,12539.0
549988,22963,6,2011-04-13 16:43:00,0.85,14367.0
564223,21080,12,2011-08-24 09:46:00,0.85,13013.0
581420,22746,6,2011-12-08 15:09:00,2.1,16358.0
564222,47566,50,2011-08-24 09:41:00,4.15,12971.0
570088,22663,1,2011-10-07 11:32:00,2.08,16764.0
563613,22697,24,2011-08-18 08:49:00,2.55,12688.0
567939,35953,48,2011-09-22 18:15:00,0.39,16715.0
564724,20978,2,2011-08-28 12:16:00,1.25,15555.0
565846,82582,2,2011-09-07 12:41:00,2.1,14606.0
563557,22170,4,2011-08-17 13:33:00,6.75,15786.0
571747,23266,12,2011-10-19 10:59:00,1.25,13849.0
552456,21086,12,2011-05-09 14:40:00,0.65,13999.0
571441,22195,5,2011-10-17 13:31:00,3.29,14096.0
577482,22835,3,2011-11-20 11:43:00,4.95,16762.0
573373,22147,1,2011-10-30 13:37:00,1.45,14684.0
536520,22670,1,2010-12-01 12:43:00,1.25,14729.0
574043,21287,12,2011-11-02 13:13:00,0.38,16367.0
578541,85099B,6,2011-11-24 15:01:00,2.08,14277.0
564489,20750,3,2011-08-25 14:13:00,7.95,15950.0
538181,22065,12,2010-12-10 10:08:00,1.45,17076.0
571039,22866,2,2011-10-13 12:59:00,2.1,16121.0
578931,22694,5,2011-11-27 12:40:00,2.1,16942.0
559706,22379,5,2011-07-12 10:02:00,2.1,16609.0
561247,22579,12,2011-07-26 11:38:00,0.85,16592.0
C542245,22727,-2,2011-01-26 15:06:00,3.75,13098.0
549954,23156,12,2011-04-13 13:25:00,2.08,13700.0
558114,23029,6,2011-06-27 08:49:00,1.65,14911.0
C539402,22488,-1,2010-12-17 12:19:00,1.65,17315.0
575367,22577,48,2011-11-09 15:05:00,0.29,15114.0
561750,22569,4,2011-07-29 12:18:00,3.75,16945.0
536390,85099B,100,2010-12-01 10:19:00,1.65,17511.0
549053,22231,12,2011-04-06 10:20:00,1.45,13863.0
567656,21984,1,2011-09-21 14:40:00,0.83,14096.0
573339,23232,25,2011-10-30 11:49:00,0.42,13278.0
571283,22697,6,2011-10-16 13:51:00,2.95,16533.0
C562020,23029,-4,2011-08-01 15:13:00,1.65,16774.0
561968,15058C,2,2011-08-01 13:29:00,7.95,16332.0
567529,23356,3,2011-09-21 09:22:00,5.95,18236.0
556109,21530,18,2011-06-09 07:53:00,0.79,13741.0
558204,22961,12,2011-06-27 13:58:00,1.45,18193.0
575219,23209,100,2011-11-09 11:17:00,1.45,17511.0
572069,20668,24,2011-10-20 13:24:00,0.12,14911.0
580279,22698,6,2011-12-02 13:12:00,2.95,15123.0
542601,72760B,1,2011-01-30 11:52:00,9.95,16897.0
537138,22738,3,2010-12-05 12:44:00,1.65,17211.0
551282,48116,2,2011-04-27 13:44:00,7.95,16919.0
544480,47591D,50,2011-02-21 10:32:00,1.65,14646.0
563098,23308,24,2011-08-12 09:14:00,0.55,14911.0
560368,22807,4,2011-07-18 12:25:00,2.95,17841.0
562551,90016B,1,2011-08-05 16:19:00,8.5,17231.0
C557467,23239,-1,2011-06-20 13:13:00,4.15,17157.0
560393,22434,4,2011-07-18 13:33:00,1.95,14808.0
542124,20972,12,2011-01-25 14:45:00,1.25,14248.0
541997,22917,5,2011-01-25 10:38:00,0.65,18077.0
555857,22536,2,2011-06-07 14:03:00,0.42,16393.0
560692,21218,1,2011-07-20 12:01:00,3.75,14704.0
554699,21930,10,2011-05-26 09:17:00,2.08,12613.0
567476,22410,12,2011-09-20 13:19:00,1.25,14859.0
571199,21497,300,2011-10-14 12:19:00,0.36,17949.0
570428,72586,1,2011-10-10 14:02:00,0.42,15553.0
578809,22356,10,2011-11-25 13:23:00,0.85,13048.0
536840,22963,12,2010-12-02 18:27:00,0.85,12738.0
563098,84030E,8,2011-08-12 09:14:00,4.25,14911.0
561893,22092,1,2011-07-31 14:39:00,0.39,12942.0
548768,20749,2,2011-04-04 12:34:00,7.95,17886.0
580388,23367,16,2011-12-04 10:30:00,0.65,18065.0
560366,85231G,12,2011-07-18 12:19:00,0.85,16859.0
560393,22233,1,2011-07-18 13:33:00,0.59,14808.0
558099,21616,4,2011-06-26 13:45:00,3.75,17593.0
560650,21508,12,2011-07-20 11:38:00,0.42,15529.0
575387,20724,10,2011-11-09 15:23:00,0.85,13992.0
563448,84580,4,2011-08-16 14:28:00,3.75,15220.0
568369,22834,2,2011-09-26 16:15:00,2.1,16710.0
566872,23209,10,2011-09-15 13:28:00,1.65,16729.0
538518,22376,1,2010-12-12 16:14:00,4.25,14505.0
569220,21034,3,2011-10-02 13:26:00,0.95,16007.0
540188,22709,25,2011-01-05 13:57:00,0.42,16771.0
565465,22865,12,2011-09-05 09:46:00,2.1,15364.0
557145,23205,30,2011-06-17 10:43:00,0.85,17139.0
545901,22813,1,2011-03-07 17:52:00,1.95,15834.0
576592,20996,6,2011-11-15 14:47:00,0.19,13614.0
553702,22921,2,2011-05-18 14:50:00,0.65,13263.0
557406,22469,6,2011-06-20 11:30:00,1.65,15747.0
576179,85099F,100,2011-11-14 11:09:00,1.75,13694.0
566562,23445,3,2011-09-13 12:18:00,0.83,17365.0
577155,22151,24,2011-11-18 09:56:00,0.42,13050.0
578281,22418,12,2011-11-23 13:53:00,0.85,14099.0
572058,22902,1,2011-10-20 12:43:00,2.1,18252.0
561007,85099B,10,2011-07-22 15:21:00,2.08,15640.0
566262,21561,1,2011-09-11 12:56:00,2.55,15527.0
542646,21465,1,2011-01-31 11:42:00,3.75,17220.0
546774,21773,3,2011-03-16 15:45:00,1.25,14505.0
555340,21155,3,2011-06-02 11:33:00,2.55,13334.0
580712,22792,12,2011-12-05 16:37:00,0.85,13021.0
541564,22476,2,2011-01-19 11:38:00,4.95,16904.0
551440,22384,1,2011-04-28 15:29:00,1.65,15311.0
C569114,22607,-1,2011-09-30 12:50:00,9.95,14911.0
553064,23205,10,2011-05-13 11:39:00,0.85,13018.0
C567708,22544,-43,2011-09-22 09:53:00,0.42,15201.0
554093,23048,4,2011-05-22 12:49:00,4.15,14837.0
545872,21519,12,2011-03-07 14:51:00,0.42,15752.0
581015,22204,12,2011-12-07 09:35:00,1.25,13949.0
573001,82482,1,2011-10-27 12:08:00,2.95,12841.0
538205,22747,1,2010-12-10 11:24:00,2.1,12748.0
575943,84755,8,2011-11-13 11:44:00,0.65,17920.0
549746,22621,48,2011-04-12 10:38:00,1.45,15251.0
558731,21790,12,2011-07-01 14:53:00,0.85,13285.0
575893,22178,6,2011-11-11 14:23:00,1.95,17088.0
569025,22916,1,2011-09-30 10:08:00,0.65,18041.0
570127,22697,3,2011-10-07 13:17:00,2.95,16900.0
564317,20972,12,2011-08-24 13:12:00,1.25,13890.0
580021,22139,3,2011-12-01 11:43:00,4.95,14047.0
539294,21111,1,2010-12-16 16:45:00,2.95,15532.0
578270,21156,8,2011-11-23 13:39:00,4.13,14096.0
552703,21892,2,2011-05-10 16:00:00,1.25,14462.0
571216,21231,4,2011-10-14 13:06:00,1.25,16081.0
570096,22327,2,2011-10-07 11:58:00,2.95,15311.0
549543,22518,1,2011-04-10 11:14:00,2.1,18118.0
567795,21240,8,2011-09-22 11:44:00,0.85,14646.0
542629,84375,24,2011-01-31 09:57:00,2.1,12731.0
546549,22398,1,2011-03-14 16:46:00,1.25,17799.0
576303,23397,1,2011-11-14 14:51:00,9.95,15532.0
539454,85123A,5,2010-12-17 17:12:00,2.95,17377.0
566488,22767,2,2011-09-13 10:16:00,9.95,12940.0
575482,85035C,6,2011-11-09 16:33:00,1.25,15916.0
554113,22699,6,2011-05-22 14:53:00,2.95,16700.0
544161,84978,12,2011-02-16 12:59:00,1.25,16875.0
581246,23401,1,2011-12-08 10:59:00,6.25,15453.0
575318,23351,12,2011-11-09 13:17:00,1.25,14921.0
580387,22158,8,2011-12-04 10:29:00,2.95,18065.0
C551285,21930,-1,2011-04-27 14:07:00,2.08,15005.0
557250,23031,2,2011-06-17 15:59:00,1.65,12748.0
543828,20828,12,2011-02-14 09:45:00,2.55,14156.0
556330,22920,3,2011-06-10 11:29:00,0.65,17797.0
571328,22082,10,2011-10-17 11:27:00,1.65,12473.0
572718,22591,6,2011-10-25 14:56:00,3.25,15656.0
563928,21407,1,2011-08-21 15:17:00,4.25,17059.0
553527,22915,12,2011-05-17 14:57:00,0.42,15123.0
546533,84755,16,2011-03-14 13:53:00,0.65,15388.0
552279,23208,10,2011-05-08 12:38:00,1.65,15117.0
564565,22197,12,2011-08-26 10:50:00,0.85,14911.0
541709,22236,1,2011-01-21 11:09:00,12.75,17504.0
578041,85111,6,2011-11-22 14:23:00,0.29,17338.0
542922,21558,6,2011-02-02 09:06:00,2.55,12682.0
573552,23210,24,2011-10-31 13:43:00,1.25,13203.0
576089,22750,4,2011-11-14 08:56:00,3.75,17663.0
556510,84692,25,2011-06-13 10:36:00,0.42,14911.0
569815,22149,280,2011-10-06 11:53:00,1.85,15838.0
572280,22356,2,2011-10-23 11:05:00,0.85,16007.0
557129,22604,2,2011-06-16 19:59:00,2.55,17841.0
537794,22729,1,2010-12-08 13:01:00,3.75,16713.0
546774,85059,2,2011-03-16 15:45:00,3.75,14505.0
566595,23381,432,2011-09-13 15:03:00,0.32,18251.0
548870,20726,1,2011-04-04 14:41:00,1.65,14606.0
553189,21447,3,2011-05-15 13:14:00,1.25,15033.0
572225,22739,10,2011-10-21 13:50:00,1.65,13157.0
540350,20726,1,2011-01-06 14:14:00,1.65,18283.0
557023,37495,4,2011-06-16 13:04:00,3.75,16225.0
546427,20615,1,2011-03-13 14:29:00,2.1,14606.0
577314,85053,12,2011-11-18 13:23:00,2.1,12444.0
553158,22727,4,2011-05-13 15:24:00,3.75,14194.0
544111,22570,12,2011-02-16 11:18:00,3.75,16126.0
547360,22429,4,2011-03-22 12:30:00,4.25,16135.0
559357,23127,2,2011-07-07 18:56:00,4.95,17107.0
542215,22817,12,2011-01-26 12:27:00,0.42,12472.0
572307,22158,8,2011-10-23 15:23:00,2.95,16905.0
573330,22141,1,2011-10-30 11:22:00,2.1,16923.0
567799,21175,12,2011-09-22 12:01:00,2.55,13089.0
554996,21668,6,2011-05-29 14:28:00,1.25,16407.0
577025,23371,16,2011-11-17 12:54:00,1.25,16161.0
566202,46776C,2,2011-09-09 14:22:00,4.95,15652.0
571544,21914,3,2011-10-17 16:53:00,1.25,17757.0
547795,84946,6,2011-03-25 12:21:00,1.25,14536.0
557442,21030,10,2011-06-20 12:53:00,1.25,14808.0
564553,23328,2,2011-08-25 18:45:00,3.75,18200.0
576387,84592,6,2011-11-15 09:55:00,2.95,15582.0
555853,85227,1,2011-06-07 13:44:00,0.85,14375.0
536634,22900,1,2010-12-02 11:21:00,2.95,18041.0
576181,22699,2,2011-11-14 11:19:00,2.95,15572.0
543188,20726,10,2011-02-04 11:45:00,1.65,12567.0
554372,23099,2,2011-05-24 10:50:00,6.65,13842.0
569846,22654,3,2011-10-06 13:42:00,5.95,13422.0
573116,23227,24,2011-10-27 15:49:00,1.25,14525.0
550144,21936,2,2011-04-14 14:14:00,2.95,16520.0
C569985,22624,-2,2011-10-06 19:51:00,8.5,15365.0
553657,22060,1,2011-05-18 11:28:00,3.95,14583.0
552244,22900,2,2011-05-06 19:39:00,3.25,12748.0
569866,22337,4,2011-10-06 14:50:00,0.65,12757.0
569357,23202,10,2011-10-03 14:52:00,2.08,15930.0
565782,15036,12,2011-09-06 15:48:00,0.83,12748.0
555653,21916,7,2011-06-06 14:12:00,0.42,17673.0
537208,21165,1,2010-12-05 15:12:00,1.69,15889.0
574701,21615,1,2011-11-06 13:54:00,1.25,15426.0
553556,23191,2,2011-05-17 16:49:00,1.65,17530.0
547005,21094,12,2011-03-18 14:20:00,0.85,12474.0
581141,23352,12,2011-12-07 13:35:00,1.25,14132.0
580517,22750,12,2011-12-04 14:40:00,3.75,17173.0
560366,22752,2,2011-07-18 12:19:00,8.5,16859.0
542890,22089,4,2011-02-01 13:25:00,2.95,15311.0
559707,21232,12,2011-07-12 10:04:00,1.25,12358.0
556510,23200,10,2011-06-13 10:36:00,2.08,14911.0
566310,21479,12,2011-09-12 09:39:00,4.25,15980.0
553202,22279,6,2011-05-15 16:02:00,1.25,15854.0
578074,23283,1,2011-11-22 16:06:00,8.25,17590.0
579501,85048,64,2011-11-29 16:16:00,6.95,14088.0
538197,22562,4,2010-12-10 10:56:00,1.25,14419.0
580675,21929,10,2011-12-05 14:35:00,2.08,15640.0
546441,79321,12,2011-03-14 10:36:00,5.75,15159.0
580907,21442,24,2011-12-06 13:13:00,0.19,13507.0
559542,23266,1,2011-07-10 13:32:00,1.25,17126.0
546498,20750,1,2011-03-14 11:44:00,7.95,15493.0
548796,21929,5,2011-04-04 12:42:00,2.08,15752.0
564640,23373,20,2011-08-26 13:00:00,0.82,14837.0
564065,23297,16,2011-08-22 15:05:00,1.65,15150.0
578041,22326,1,2011-11-22 14:23:00,2.95,17338.0
542360,22349,3,2011-01-27 12:40:00,3.75,14701.0
550301,85194L,36,2011-04-17 10:15:00,0.85,17243.0
551733,21181,12,2011-05-04 10:15:00,2.1,13012.0
573140,15036,24,2011-10-27 17:34:00,0.83,15955.0
546850,22662,10,2011-03-17 13:20:00,1.65,13268.0
564172,21984,4,2011-08-23 14:19:00,0.29,16033.0
C557478,22720,-3,2011-06-20 13:52:00,4.25,13408.0
550941,22090,3,2011-04-21 15:46:00,2.95,17109.0
547243,21754,1,2011-03-21 16:59:00,5.95,17231.0
574678,23111,2,2011-11-06 12:36:00,12.5,13365.0
553159,23201,10,2011-05-13 15:25:00,2.08,14194.0
C571699,85048,-1,2011-10-18 14:51:00,7.95,15106.0
570228,23090,12,2011-10-09 13:28:00,0.83,15821.0
567197,22741,96,2011-09-19 10:10:00,0.85,14934.0
564065,22937,6,2011-08-22 15:05:00,2.55,15150.0
C544397,37450,-1,2011-02-18 12:21:00,2.95,12462.0
579155,21866,1,2011-11-28 13:37:00,1.25,18101.0
561658,84836,2,2011-07-28 16:06:00,1.25,12743.0
572565,23583,10,2011-10-25 10:17:00,1.65,16762.0
580513,23697,12,2011-12-04 13:59:00,0.42,14456.0
569901,21794,1,2011-10-06 16:20:00,3.95,12923.0
556238,22384,10,2011-06-09 15:35:00,1.65,13397.0
547367,21107,2,2011-03-22 13:11:00,2.95,15437.0
547374,84581,1,2011-03-22 13:54:00,3.75,16110.0
577023,22904,8,2011-11-17 12:43:00,2.95,16186.0
565766,22077,2,2011-09-06 14:23:00,1.95,17841.0
575037,20972,10,2011-11-08 11:51:00,1.25,16066.0
574893,22382,2,2011-11-07 14:40:00,1.65,18036.0
547921,22329,12,2011-03-28 13:28:00,1.65,14766.0
566076,22625,4,2011-09-09 09:13:00,8.5,12449.0
560299,21990,12,2011-07-18 10:28:00,1.25,17593.0
576097,23280,12,2011-11-14 09:21:00,0.83,14494.0
580848,22617,1,2011-12-06 11:51:00,4.95,18005.0
544568,21918,24,2011-02-21 12:54:00,0.42,15065.0
557210,22208,2,2011-06-17 11:49:00,0.83,18118.0
557855,84947,6,2011-06-23 11:46:00,1.25,16806.0
539444,21874,12,2010-12-17 15:52:00,1.25,14146.0
555930,20711,10,2011-06-08 08:26:00,2.08,14745.0
552353,21090,12,2011-05-09 12:14:00,0.39,17612.0
541038,22241,3,2011-01-13 12:10:00,1.25,16395.0
570855,23307,24,2011-10-12 14:56:00,0.55,17314.0
576607,23084,24,2011-11-15 15:42:00,1.79,12474.0
550320,22561,2,2011-04-17 12:37:00,1.65,12748.0
562233,84843,1,2011-08-03 14:54:00,5.95,14972.0
573576,22280,1,2011-10-31 14:09:00,2.46,14096.0
C565962,23307,-17,2011-09-08 11:25:00,0.55,14410.0
574253,21892,12,2011-11-03 13:30:00,1.25,15252.0
569262,22963,12,2011-10-03 11:36:00,0.85,14815.0
578790,72799F,2,2011-11-25 12:20:00,2.95,14966.0
571653,23524,6,2011-10-18 12:17:00,3.29,14298.0
537335,84522,1,2010-12-06 12:15:00,1.95,15048.0
547075,22720,9,2011-03-20 14:35:00,4.95,15288.0
539607,22181,12,2010-12-20 14:10:00,0.85,12681.0
573380,22988,12,2011-10-30 14:04:00,1.25,14572.0
565803,21559,6,2011-09-07 10:38:00,2.55,17735.0
538156,22273,1,2010-12-09 16:53:00,2.95,15555.0
574709,22109,6,2011-11-06 14:14:00,3.75,17768.0
540120,21754,12,2011-01-05 10:08:00,5.95,17675.0
560716,23203,10,2011-07-20 13:26:00,2.08,17675.0
566560,22411,12,2011-09-13 12:09:00,2.08,17092.0
559324,22806,48,2011-07-07 14:56:00,2.55,12971.0
579167,22723,1,2011-11-28 14:06:00,3.95,16800.0
556440,21382,24,2011-06-10 14:51:00,0.75,14401.0
557064,21932,5,2011-06-16 15:07:00,1.65,13263.0
555896,23075,4,2011-06-07 16:04:00,4.15,15640.0
561514,23243,4,2011-07-27 15:14:00,4.95,14331.0
557210,21936,4,2011-06-17 11:49:00,2.95,18118.0
555350,22326,6,2011-06-02 12:08:00,2.95,17652.0
556579,90079,4,2011-06-13 14:16:00,4.95,15069.0
574068,23314,2,2011-11-02 14:51:00,12.5,12490.0
578008,22798,1,2011-11-22 12:47:00,2.95,14657.0
571307,21755,3,2011-10-17 10:10:00,6.25,14443.0
572065,84817,2,2011-10-20 13:06:00,2.1,12556.0
578858,23351,10,2011-11-27 11:22:00,1.25,18145.0
560271,22092,3,2011-07-17 14:51:00,0.39,16474.0
575889,84978,6,2011-11-11 14:09:00,1.25,16433.0
544316,84946,12,2011-02-17 14:49:00,1.25,16556.0
543801,22427,12,2011-02-13 11:52:00,5.45,17811.0
560255,22079,5,2011-07-17 13:08:00,1.65,16054.0
559133,21495,25,2011-07-06 13:13:00,0.42,17861.0
575067,22726,16,2011-11-08 12:45:00,3.75,12583.0
560202,23032,12,2011-07-15 13:10:00,1.65,12712.0
565150,23089,12,2011-09-01 14:26:00,1.45,14298.0
573576,21907,1,2011-10-31 14:09:00,4.13,14096.0
552271,22626,1,2011-05-08 12:00:00,8.5,13069.0
538689,21874,12,2010-12-14 09:52:00,1.25,13050.0
561876,84879,16,2011-07-31 12:08:00,1.69,14472.0
566433,82482,6,2011-09-12 14:54:00,2.95,16839.0
538015,85169B,3,2010-12-09 12:49:00,1.25,13240.0
560385,22511,1,2011-07-18 12:53:00,3.75,14583.0
580727,22576,1,2011-12-05 17:17:00,1.63,14096.0
563626,23333,12,2011-08-18 10:31:00,1.25,16187.0
562038,23200,10,2011-08-02 09:35:00,2.08,12633.0
580750,22557,12,2011-12-06 09:56:00,1.65,12749.0
577511,84970S,6,2011-11-20 12:53:00,0.85,17561.0
561915,23029,6,2011-08-01 11:23:00,1.65,14408.0
561882,22746,6,2011-07-31 12:52:00,2.1,13388.0
551142,82581,2,2011-04-26 13:22:00,0.55,17613.0
539465,22659,128,2010-12-19 11:38:00,1.65,16684.0
557124,23165,2,2011-06-16 18:19:00,1.65,16359.0
573814,23583,7,2011-11-01 11:31:00,1.65,13268.0
546182,21523,2,2011-03-10 10:53:00,7.95,14334.0
564022,23201,10,2011-08-22 12:10:00,2.08,13269.0
553008,23172,4,2011-05-12 16:52:00,1.65,17315.0
558754,22570,1,2011-07-03 12:10:00,3.75,15518.0
548715,22084,3,2011-04-03 15:22:00,2.95,17758.0
569568,20750,2,2011-10-05 09:57:00,7.95,12700.0
560863,75049L,2,2011-07-21 13:53:00,1.25,12748.0
547209,22029,24,2011-03-21 14:44:00,0.42,13081.0
572292,22866,2,2011-10-23 12:56:00,2.1,16017.0
569848,22941,8,2011-10-06 13:48:00,8.5,16316.0
580727,22784,1,2011-12-05 17:17:00,10.79,14096.0
550196,22063,2,2011-04-15 10:09:00,2.95,14796.0
567853,84536A,6,2011-09-22 13:31:00,0.42,15484.0
578522,21642,3,2011-11-24 14:09:00,0.29,17254.0
576091,90214E,6,2011-11-14 09:00:00,1.25,16779.0
551548,21363,3,2011-05-03 09:44:00,4.95,14149.0
C554303,M,-1,2011-05-23 14:52:00,15.0,12757.0
547556,85224,3,2011-03-23 16:45:00,2.1,17250.0
562540,21791,5,2011-08-05 15:38:00,1.25,17400.0
538507,22796,2,2010-12-12 13:26:00,9.95,15547.0
537334,22086,1,2010-12-06 12:06:00,2.95,16719.0
549711,84920,4,2011-04-11 14:07:00,3.75,13654.0
565918,21794,2,2011-09-07 16:27:00,3.95,13249.0
572921,22633,2,2011-10-26 16:57:00,2.1,15993.0
565338,23340,12,2011-09-02 14:39:00,1.65,14948.0
C560540,21929,-1,2011-07-19 12:26:00,2.08,12415.0
567612,22077,12,2011-09-21 11:48:00,1.95,17164.0
576599,23356,6,2011-11-15 15:06:00,5.95,14544.0
576052,23294,1,2011-11-13 14:48:00,0.83,15787.0
563626,21212,24,2011-08-18 10:31:00,0.55,16187.0
563076,23173,24,2011-08-11 16:12:00,8.15,14646.0
575751,22938,24,2011-11-11 10:32:00,1.95,14911.0
575206,23452,12,2011-11-09 10:26:00,1.65,14298.0
